user_id,age,occupation,gender
203497,26,sales/marketing,M
203498,28,executive/managerial,M
203499,29,executive/managerial,M
203500,18,sales/marketing,M
203501,27,college/grad student,F
203504,20,sales/marketing,M
203508,30,college/grad student,F
203511,26,executive/managerial,M
203513,34,executive/managerial,M
203516,28,other or not specified,M
203517,34,executive/managerial,M
203520,38,sales/marketing,M
203522,32,college/grad student,M
203526,30,college/grad student,M
203528,30,executive/managerial,M
203529,30,scientist,M
203533,26,sales/marketing,M
203534,25,college/grad student,M
203535,24,scientist,M
203536,25,K-12 student,F
203537,25,artist,M
203540,33,college/grad student,M
203542,40,self-employed,M
203544,30,college/grad student,M
203545,30,self-employed,M
203546,30,college/grad student,M
203549,18,scientist,M
203550,30,self-employed,F
203551,44,executive/managerial,M
203553,18,K-12 student,M
203555,33,college/grad student,M
203557,30,college/grad student,M
203558,34,K-12 student,M
203565,28,college/grad student,F
203566,34,scientist,M
203567,28,college/grad student,M
203571,30,executive/managerial,M
203572,27,sales/marketing,F
203575,18,sales/marketing,M
203577,27,sales/marketing,M
203582,32,self-employed,M
203583,25,scientist,M
203584,34,clerical/admin,M
203589,31,college/grad student,F
203590,32,executive/managerial,M
203591,71,retired,F
203595,26,executive/managerial,M
203596,50,executive/managerial,M
203598,29,scientist,M
203600,26,college/grad student,M
203601,28,homemaker,M
203603,34,scientist,M
203604,27,college/grad student,M
203607,33,college/grad student,M
203609,30,sales/marketing,M
203612,33,college/grad student,M
203613,32,homemaker,M
203614,28,executive/managerial,M
203615,30,self-employed,M
203616,19,lawyer,M
203618,24,college/grad student,M
203619,26,executive/managerial,M
203620,28,college/grad student,F
203621,25,college/grad student,M
203622,31,college/grad student,F
203623,33,college/grad student,M
203628,34,executive/managerial,M
203629,34,sales/marketing,M
203634,27,executive/managerial,M
203635,27,scientist,M
203636,26,other or not specified,M
203639,26,academic/educator,M
203641,28,college/grad student,M
203642,23,college/grad student,M
203643,32,other or not specified,M
203644,26,other or not specified,M
203646,30,retired,F
203649,28,self-employed,M
203650,25,executive/managerial,M
203653,29,scientist,M
203656,34,scientist,M
203662,30,college/grad student,M
203663,31,executive/managerial,M
203664,33,college/grad student,F
203665,32,executive/managerial,M
203667,33,college/grad student,M
203668,31,scientist,M
203669,8,sales/marketing,M
203671,33,other or not specified,M
203673,29,college/grad student,M
203674,16,customer service,M
203676,27,scientist,M
203678,34,college/grad student,M
203680,18,K-12 student,M
203682,32,scientist,M
203683,29,self-employed,M
203685,34,college/grad student,M
203688,26,other or not specified,M
203690,30,college/grad student,M
203692,39,executive/managerial,F
203693,25,scientist,M
203695,34,academic/educator,F
203696,33,college/grad student,M
203699,25,executive/managerial,M
203704,32,sales/marketing,M
203705,32,college/grad student,M
203706,33,executive/managerial,M
203708,33,executive/managerial,F
203709,29,college/grad student,M
203710,32,technician/engineer,M
203712,29,executive/managerial,M
203714,26,scientist,M
203715,34,college/grad student,M
203716,29,technician/engineer,M
203719,27,sales/marketing,M
203720,29,self-employed,M
203721,18,homemaker,F
203723,50,self-employed,F
203725,33,scientist,M
203727,30,college/grad student,F
203728,18,scientist,M
203729,26,executive/managerial,M
203731,34,executive/managerial,M
203732,25,technician/engineer,M
203733,21,artist,F
203734,39,other or not specified,M
203735,42,sales/marketing,M
203736,11,sales/marketing,M
203740,29,college/grad student,M
203741,34,sales/marketing,M
203742,28,college/grad student,M
203743,31,executive/managerial,M
203744,34,executive/managerial,M
203746,27,homemaker,F
203754,34,homemaker,F
203756,34,executive/managerial,M
203758,31,sales/marketing,M
203759,32,scientist,M
203763,27,executive/managerial,M
203764,34,sales/marketing,M
203765,26,self-employed,M
203767,32,sales/marketing,M
203768,27,executive/managerial,M
203769,28,college/grad student,M
203770,29,homemaker,F
203772,30,sales/marketing,M
203773,89,retired,F
203774,34,college/grad student,M
203776,28,self-employed,M
203777,27,self-employed,M
203778,30,scientist,M
203781,29,college/grad student,M
203782,25,scientist,M
203785,30,scientist,M
203786,33,sales/marketing,M
203787,31,college/grad student,M
203788,27,college/grad student,M
203790,34,sales/marketing,M
203791,19,scientist,M
203792,26,homemaker,F
203793,34,executive/managerial,M
203794,28,academic/educator,F
203795,34,tradesman/craftsman,M
203796,26,college/grad student,M
203801,28,doctor/health care,M
203803,33,executive/managerial,M
203806,89,academic/educator,F
203810,26,lawyer,F
203811,26,technician/engineer,M
203812,28,college/grad student,M
203813,28,sales/marketing,M
203821,21,other or not specified,M
203822,28,other or not specified,M
203823,31,scientist,M
203826,31,sales/marketing,M
203827,29,retired,F
203829,28,executive/managerial,M
203830,34,other or not specified,F
203832,54,academic/educator,F
203833,31,self-employed,M
203835,27,self-employed,M
203839,33,writer,M
203844,71,writer,F
203846,29,other or not specified,M
203849,43,executive/managerial,M
203850,33,executive/managerial,M
203851,54,doctor/health care,F
203853,29,executive/managerial,F
203854,26,other or not specified,M
203855,32,homemaker,M
203859,55,executive/managerial,M
203860,28,executive/managerial,M
203861,32,college/grad student,M
203864,33,executive/managerial,M
203868,28,self-employed,M
203871,34,college/grad student,M
203873,30,sales/marketing,M
203874,40,other or not specified,M
203877,29,academic/educator,F
203880,32,sales/marketing,M
203882,25,college/grad student,M
203883,33,sales/marketing,M
203886,36,college/grad student,F
203888,25,college/grad student,M
203890,31,executive/managerial,M
203891,32,executive/managerial,F
203900,63,retired,M
203909,9,K-12 student,M
203910,32,executive/managerial,F
203911,34,sales/marketing,M
203913,34,other or not specified,M
203914,28,scientist,M
203915,25,college/grad student,M
203917,29,college/grad student,M
203927,33,sales/marketing,M
203928,33,executive/managerial,M
203929,26,scientist,M
203931,25,executive/managerial,M
203936,34,college/grad student,M
203943,27,scientist,M
203944,30,self-employed,M
203946,18,K-12 student,M
203947,32,executive/managerial,M
203949,33,college/grad student,F
203950,42,sales/marketing,M
203951,27,self-employed,M
203952,27,technician/engineer,M
203959,28,executive/managerial,M
203960,26,executive/managerial,M
203965,32,executive/managerial,M
203966,33,scientist,M
203967,34,executive/managerial,M
203968,30,college/grad student,M
203971,24,sales/marketing,M
203975,34,scientist,M
203976,28,other or not specified,M
203977,28,sales/marketing,M
203978,34,sales/marketing,F
203979,25,scientist,M
203982,26,clerical/admin,F
203984,28,other or not specified,M
203985,49,self-employed,M
203987,31,college/grad student,F
203988,21,artist,F
203989,30,self-employed,M
203991,33,other or not specified,M
203992,33,college/grad student,M
203995,32,executive/managerial,M
203997,25,college/grad student,M
203999,32,technician/engineer,M
204000,32,other or not specified,F
204001,23,sales/marketing,M
204003,32,college/grad student,F
204004,28,sales/marketing,M
204007,26,executive/managerial,M
204008,28,college/grad student,M
204009,27,executive/managerial,M
204010,33,executive/managerial,M
204011,31,college/grad student,M
204013,32,academic/educator,M
204014,37,academic/educator,F
204015,27,executive/managerial,M
204018,26,homemaker,M
204020,32,executive/managerial,M
204024,18,K-12 student,M
204025,19,sales/marketing,M
204026,31,other or not specified,M
204027,31,sales/marketing,M
204031,30,self-employed,M
204032,33,executive/managerial,M
204034,32,college/grad student,M
204036,31,other or not specified,M
204038,22,college/grad student,M
204039,34,homemaker,M
204042,31,technician/engineer,M
204044,19,homemaker,M
204045,25,sales/marketing,M
204046,37,other or not specified,M
204048,28,college/grad student,M
204050,25,college/grad student,F
204051,26,other or not specified,M
204053,32,executive/managerial,M
204059,26,sales/marketing,M
204060,27,college/grad student,M
204062,25,sales/marketing,M
204063,8,K-12 student,M
204064,25,other or not specified,F
204065,27,scientist,F
204066,18,sales/marketing,M
204067,25,academic/educator,M
204069,30,college/grad student,M
204070,18,K-12 student,M
204073,25,scientist,M
204074,43,executive/managerial,M
204078,34,college/grad student,M
204080,30,college/grad student,F
204081,26,college/grad student,F
204082,41,executive/managerial,M
204083,33,executive/managerial,M
204087,25,executive/managerial,M
204088,39,sales/marketing,M
204089,27,college/grad student,M
204090,31,self-employed,M
204091,27,scientist,M
204092,33,scientist,M
204094,29,technician/engineer,M
204095,32,self-employed,F
204096,31,college/grad student,M
204097,21,retired,M
204098,34,college/grad student,M
204102,26,technician/engineer,M
204109,18,artist,M
204111,25,other or not specified,M
204112,25,college/grad student,M
204114,25,executive/managerial,M
204119,29,college/grad student,M
204124,22,homemaker,M
204127,34,other or not specified,M
204128,34,scientist,M
204130,32,college/grad student,M
204131,28,executive/managerial,M
204133,73,executive/managerial,M
204134,27,self-employed,M
204136,18,college/grad student,M
204137,33,other or not specified,M
204138,32,other or not specified,F
204139,27,college/grad student,M
204142,29,other or not specified,M
204144,31,self-employed,M
204145,25,sales/marketing,M
204148,18,K-12 student,F
204149,27,scientist,F
204151,23,college/grad student,M
204152,26,executive/managerial,M
204153,28,college/grad student,M
204154,18,K-12 student,M
204159,34,homemaker,M
204162,32,college/grad student,F
204163,28,other or not specified,M
204166,26,executive/managerial,M
204168,27,college/grad student,M
204170,31,executive/managerial,M
204172,31,other or not specified,M
204173,31,other or not specified,M
204175,55,academic/educator,F
204176,33,lawyer,M
204177,34,executive/managerial,M
204178,28,executive/managerial,M
204180,31,executive/managerial,M
204184,29,sales/marketing,M
204185,29,college/grad student,M
204187,25,tradesman/craftsman,M
204189,33,scientist,M
204191,21,sales/marketing,M
204192,26,executive/managerial,M
204193,31,college/grad student,M
204195,25,other or not specified,M
204196,25,other or not specified,F
204197,35,other or not specified,M
204198,27,writer,M
204199,31,college/grad student,M
204203,18,K-12 student,M
204204,29,executive/managerial,M
204205,29,sales/marketing,M
204208,32,sales/marketing,M
204212,27,college/grad student,M
204214,30,sales/marketing,M
204215,34,self-employed,M
204216,34,self-employed,F
204217,77,technician/engineer,M
204218,18,artist,M
204219,30,college/grad student,M
204221,33,sales/marketing,M
204223,38,sales/marketing,F
204224,33,college/grad student,M
204226,28,college/grad student,M
204227,26,executive/managerial,M
204228,30,college/grad student,F
204230,31,college/grad student,M
204231,28,college/grad student,M
204233,26,sales/marketing,M
204236,28,college/grad student,M
204237,31,scientist,M
204240,34,college/grad student,M
204241,34,other or not specified,M
204242,28,college/grad student,M
204244,26,sales/marketing,M
204245,29,retired,F
204246,26,academic/educator,F
204249,29,sales/marketing,M
204250,31,self-employed,F
204252,26,programmer,M
204253,32,executive/managerial,M
204254,29,academic/educator,F
204255,30,sales/marketing,M
204256,33,other or not specified,M
204257,27,college/grad student,M
204258,22,other or not specified,M
204259,31,clerical/admin,M
204260,28,executive/managerial,M
204261,28,academic/educator,F
204263,28,scientist,M
204266,10,K-12 student,M
204267,34,college/grad student,M
204268,32,college/grad student,M
204269,27,college/grad student,M
204271,33,college/grad student,M
204272,27,artist,M
204274,31,sales/marketing,M
204277,29,executive/managerial,M
204278,25,executive/managerial,M
204281,46,academic/educator,F
204285,32,sales/marketing,M
204286,31,executive/managerial,M
204287,21,college/grad student,M
204291,27,other or not specified,F
204292,64,retired,F
204293,32,self-employed,M
204294,29,college/grad student,M
204295,34,college/grad student,M
204297,29,college/grad student,M
204298,28,college/grad student,F
204302,29,unemployed,M
204303,26,artist,M
204305,31,sales/marketing,M
204306,29,college/grad student,M
204307,29,scientist,M
204308,25,executive/managerial,M
204309,26,scientist,M
204311,29,college/grad student,F
204312,30,executive/managerial,M
204313,58,retired,M
204314,29,executive/managerial,M
204315,31,artist,F
204316,30,college/grad student,M
204321,35,executive/managerial,M
204322,28,doctor/health care,M
204324,31,college/grad student,M
204325,30,sales/marketing,M
204327,64,retired,F
204329,31,other or not specified,M
204331,25,other or not specified,M
204332,33,clerical/admin,M
204333,28,executive/managerial,M
204335,23,college/grad student,F
204336,28,college/grad student,M
204337,18,scientist,M
204340,29,college/grad student,M
204341,30,sales/marketing,F
204343,31,technician/engineer,M
204345,32,other or not specified,M
204348,32,technician/engineer,M
204350,33,executive/managerial,M
204352,27,executive/managerial,M
204354,34,programmer,M
204356,18,sales/marketing,M
204358,29,academic/educator,F
204360,28,sales/marketing,M
204362,27,academic/educator,F
204365,29,sales/marketing,M
204366,33,technician/engineer,M
204367,29,homemaker,M
204369,31,sales/marketing,M
204372,25,executive/managerial,M
204378,32,college/grad student,M
204379,34,executive/managerial,M
204380,23,self-employed,F
204382,31,self-employed,F
204383,30,other or not specified,M
204386,22,college/grad student,M
204388,27,academic/educator,M
204391,33,sales/marketing,F
204392,33,self-employed,M
204396,25,sales/marketing,M
204397,27,other or not specified,M
204399,90,writer,M
204403,30,sales/marketing,M
204404,31,executive/managerial,M
204405,34,sales/marketing,M
204406,28,sales/marketing,F
204408,25,sales/marketing,M
204409,32,college/grad student,M
204410,27,college/grad student,M
204411,29,executive/managerial,M
204412,30,college/grad student,M
204416,33,sales/marketing,M
204419,34,artist,M
204422,34,sales/marketing,M
204423,62,retired,F
204425,30,college/grad student,M
204427,25,self-employed,F
204428,19,other or not specified,M
204429,55,executive/managerial,M
204431,31,college/grad student,F
204432,25,other or not specified,M
204433,30,executive/managerial,M
204434,25,other or not specified,F
204435,25,college/grad student,M
204437,30,self-employed,M
204438,55,executive/managerial,F
204441,29,other or not specified,M
204444,25,sales/marketing,F
204449,33,college/grad student,M
204450,20,college/grad student,M
204453,32,executive/managerial,M
204456,27,executive/managerial,M
204457,26,college/grad student,M
204458,26,scientist,M
204462,31,college/grad student,M
204463,32,unemployed,M
204465,38,academic/educator,F
204467,25,K-12 student,M
204469,31,college/grad student,M
204470,31,college/grad student,M
204471,30,college/grad student,M
204478,32,executive/managerial,M
204479,27,sales/marketing,M
204480,25,college/grad student,M
204482,29,college/grad student,M
204484,31,executive/managerial,F
204485,34,artist,M
204487,29,programmer,M
204488,33,self-employed,M
204489,30,sales/marketing,M
204490,31,college/grad student,M
204493,34,other or not specified,F
204495,28,executive/managerial,M
204496,31,college/grad student,M
204497,25,college/grad student,M
204498,26,executive/managerial,M
204501,30,executive/managerial,M
204502,28,executive/managerial,M
204504,20,sales/marketing,M
204505,26,college/grad student,M
204506,31,artist,M
204507,32,college/grad student,M
204510,34,lawyer,M
204511,32,college/grad student,M
204512,34,other or not specified,M
204516,26,college/grad student,M
204517,17,K-12 student,M
204519,31,scientist,M
204520,25,executive/managerial,M
204521,25,executive/managerial,M
204522,28,college/grad student,M
204523,16,scientist,F
204525,25,executive/managerial,M
204526,26,K-12 student,F
204527,24,sales/marketing,M
204528,41,other or not specified,M
204529,31,college/grad student,M
204530,64,retired,F
204532,32,college/grad student,M
204533,25,college/grad student,M
204534,31,sales/marketing,M
204537,32,clerical/admin,M
204538,31,academic/educator,F
204539,50,writer,F
204540,27,college/grad student,M
204543,34,artist,M
204544,28,executive/managerial,M
204546,26,executive/managerial,M
204547,31,sales/marketing,F
204548,25,sales/marketing,M
204549,31,K-12 student,M
204550,30,artist,M
204554,29,executive/managerial,M
204558,30,other or not specified,M
204560,32,lawyer,M
204563,18,scientist,M
204564,29,college/grad student,M
204565,26,sales/marketing,M
204570,41,executive/managerial,M
204571,31,college/grad student,M
204572,26,other or not specified,F
204575,26,college/grad student,F
204576,21,homemaker,F
204578,28,executive/managerial,M
204580,44,executive/managerial,M
204581,33,sales/marketing,M
204582,28,executive/managerial,M
204583,32,executive/managerial,F
204585,34,executive/managerial,M
204586,30,other or not specified,M
204588,25,programmer,M
204590,27,other or not specified,M
204591,30,executive/managerial,M
204594,25,sales/marketing,M
204596,34,sales/marketing,M
204597,34,artist,M
204598,33,homemaker,M
204600,87,academic/educator,F
204601,20,sales/marketing,M
204603,28,sales/marketing,M
204605,28,college/grad student,M
204608,27,college/grad student,F
204609,25,executive/managerial,M
204612,27,sales/marketing,M
204615,28,other or not specified,M
204616,31,other or not specified,M
204618,33,customer service,M
204620,25,executive/managerial,M
204621,32,executive/managerial,M
204622,29,K-12 student,F
204623,33,sales/marketing,F
204625,26,sales/marketing,M
204626,89,executive/managerial,M
204628,30,self-employed,M
204630,28,self-employed,M
204631,29,college/grad student,F
204633,30,college/grad student,M
204635,29,executive/managerial,M
204637,31,self-employed,M
204640,27,executive/managerial,M
204645,33,college/grad student,M
204647,31,college/grad student,M
204652,28,sales/marketing,M
204653,10,college/grad student,M
204654,33,executive/managerial,M
204657,44,sales/marketing,M
204658,33,academic/educator,F
204659,30,other or not specified,M
204661,32,other or not specified,M
204662,34,self-employed,M
204663,21,sales/marketing,M
204665,32,executive/managerial,M
204666,31,retired,F
204670,27,college/grad student,M
204672,33,self-employed,M
204673,31,technician/engineer,M
204674,32,clerical/admin,F
204678,27,college/grad student,M
204679,28,sales/marketing,M
204680,26,sales/marketing,M
204683,43,scientist,F
204687,24,sales/marketing,M
204688,31,executive/managerial,F
204692,32,executive/managerial,M
204693,29,homemaker,M
204694,30,college/grad student,M
204698,24,sales/marketing,M
204701,34,executive/managerial,M
204702,30,executive/managerial,M
204703,27,homemaker,M
204704,18,K-12 student,M
204705,22,scientist,M
204707,34,college/grad student,M
204708,30,college/grad student,M
204709,21,K-12 student,F
204710,25,programmer,M
204712,33,self-employed,M
204713,26,college/grad student,M
204714,33,academic/educator,F
204717,30,college/grad student,M
204719,30,self-employed,M
204720,31,programmer,M
204721,26,executive/managerial,M
204723,27,college/grad student,M
204724,18,homemaker,F
204725,29,executive/managerial,M
204727,27,scientist,M
204728,27,homemaker,F
204729,21,sales/marketing,M
204730,25,self-employed,M
204734,28,executive/managerial,F
204736,33,other or not specified,M
204740,31,executive/managerial,M
204741,32,college/grad student,F
204742,25,other or not specified,F
204744,31,sales/marketing,F
204745,33,executive/managerial,M
204748,55,academic/educator,F
204749,18,K-12 student,M
204750,18,K-12 student,M
204752,28,other or not specified,M
204753,21,college/grad student,M
204754,31,executive/managerial,M
204756,34,executive/managerial,M
204758,32,college/grad student,M
204759,28,executive/managerial,M
204761,31,scientist,M
204762,31,other or not specified,M
204763,34,executive/managerial,M
204765,34,scientist,M
204767,30,self-employed,M
204768,30,executive/managerial,M
204769,33,scientist,M
204771,27,other or not specified,M
204772,75,executive/managerial,F
204773,32,executive/managerial,M
204777,28,executive/managerial,M
204779,33,college/grad student,F
204781,30,college/grad student,M
204782,29,other or not specified,M
204784,34,college/grad student,M
204788,27,artist,F
204789,28,college/grad student,F
204790,31,executive/managerial,M
204792,34,executive/managerial,M
204794,18,homemaker,F
204797,26,scientist,M
204799,25,scientist,M
204800,30,executive/managerial,F
204801,26,college/grad student,M
204803,32,scientist,M
204804,18,homemaker,F
204807,32,scientist,M
204808,22,college/grad student,M
204812,33,other or not specified,M
204813,26,scientist,M
204814,23,college/grad student,M
204815,32,sales/marketing,M
204817,32,other or not specified,M
204821,28,scientist,M
204822,34,college/grad student,M
204825,27,homemaker,F
204826,33,executive/managerial,M
204827,26,executive/managerial,M
204829,34,college/grad student,M
204831,32,college/grad student,M
204833,28,college/grad student,M
204836,26,lawyer,M
204837,33,self-employed,M
204839,25,technician/engineer,M
204840,30,college/grad student,M
204841,28,college/grad student,M
204842,28,self-employed,M
204844,34,college/grad student,F
204847,33,scientist,M
204848,30,self-employed,M
204849,25,college/grad student,M
204850,34,college/grad student,M
204851,28,executive/managerial,M
204852,21,homemaker,F
204855,30,self-employed,M
204856,28,K-12 student,M
204860,27,college/grad student,F
204861,33,executive/managerial,M
204863,26,scientist,F
204865,18,sales/marketing,F
204866,26,sales/marketing,M
204868,34,executive/managerial,M
204869,30,executive/managerial,M
204871,26,college/grad student,M
204872,31,executive/managerial,M
204873,32,tradesman/craftsman,M
204875,30,executive/managerial,M
204877,34,sales/marketing,M
204878,19,scientist,M
204879,32,self-employed,F
204880,32,college/grad student,M
204881,30,self-employed,M
204883,28,college/grad student,M
204884,33,scientist,M
204885,28,self-employed,M
204886,30,sales/marketing,M
204888,29,scientist,M
204889,32,executive/managerial,M
204890,19,sales/marketing,M
204891,31,sales/marketing,M
204892,23,sales/marketing,M
204893,27,college/grad student,M
204894,50,other or not specified,M
204897,25,executive/managerial,M
204898,28,college/grad student,M
204899,30,scientist,M
204902,32,college/grad student,M
204905,30,scientist,M
204906,33,scientist,F
204910,34,self-employed,M
204911,33,doctor/health care,F
204912,29,scientist,M
204913,34,other or not specified,M
204914,34,executive/managerial,F
204917,35,sales/marketing,M
204920,53,executive/managerial,M
204922,30,college/grad student,M
204923,20,sales/marketing,M
204925,25,scientist,M
204926,30,technician/engineer,M
204927,25,college/grad student,F
204928,34,executive/managerial,M
204929,33,college/grad student,F
204932,28,sales/marketing,M
204933,25,executive/managerial,M
204936,29,sales/marketing,M
204937,26,scientist,M
204940,37,self-employed,M
204942,44,executive/managerial,M
204943,23,clerical/admin,M
204944,18,K-12 student,M
204945,19,sales/marketing,M
204946,23,writer,F
204948,33,executive/managerial,M
204949,27,sales/marketing,M
204950,26,self-employed,M
204952,28,executive/managerial,F
204953,32,college/grad student,M
204955,30,executive/managerial,M
204956,28,academic/educator,F
204957,33,homemaker,F
204959,27,executive/managerial,F
204961,34,technician/engineer,M
204962,30,other or not specified,M
204964,27,college/grad student,F
204965,31,self-employed,M
204967,30,scientist,M
204971,26,academic/educator,F
204976,20,artist,F
204977,27,other or not specified,M
204978,26,college/grad student,M
204979,26,K-12 student,M
204982,10,sales/marketing,M
204983,26,self-employed,M
204985,25,sales/marketing,M
204987,30,college/grad student,M
204988,27,college/grad student,F
204990,31,sales/marketing,M
204991,27,sales/marketing,M
204992,27,homemaker,F
204993,30,retired,F
204994,30,tradesman/craftsman,M
204997,25,college/grad student,M
204999,26,sales/marketing,M
205001,32,executive/managerial,M
205004,34,college/grad student,M
205005,23,sales/marketing,M
205006,28,self-employed,F
205008,26,college/grad student,M
205009,33,college/grad student,M
205010,41,executive/managerial,F
205012,25,homemaker,M
205013,32,sales/marketing,M
205014,32,college/grad student,F
205016,21,sales/marketing,M
205017,21,scientist,M
205020,32,other or not specified,M
205021,29,executive/managerial,M
205022,26,academic/educator,M
205025,28,other or not specified,M
205026,33,sales/marketing,M
205028,30,writer,M
205029,31,programmer,M
205030,29,artist,M
205035,26,scientist,M
205036,32,executive/managerial,M
205038,62,retired,F
205039,10,K-12 student,F
205040,32,executive/managerial,M
205041,33,college/grad student,M
205042,30,college/grad student,F
205046,25,retired,F
205049,41,self-employed,M
205050,31,executive/managerial,M
205051,33,college/grad student,M
205052,34,college/grad student,M
205053,34,college/grad student,M
205056,32,sales/marketing,M
205058,30,self-employed,M
205059,21,college/grad student,M
205060,26,artist,M
205064,29,other or not specified,M
205065,28,executive/managerial,F
205070,28,academic/educator,F
205071,26,executive/managerial,M
205076,27,scientist,F
205077,68,retired,F
205084,25,college/grad student,M
205085,22,college/grad student,M
205086,25,executive/managerial,M
205087,31,college/grad student,M
205089,40,executive/managerial,M
205091,26,college/grad student,M
205092,26,executive/managerial,M
205093,33,other or not specified,M
205094,33,other or not specified,M
205095,29,executive/managerial,M
205096,18,K-12 student,M
205097,26,college/grad student,M
205099,20,sales/marketing,M
205101,30,sales/marketing,M
205104,34,executive/managerial,M
205105,28,college/grad student,M
205106,29,homemaker,M
205107,33,college/grad student,M
205109,33,executive/managerial,M
205110,33,artist,M
205114,51,executive/managerial,F
205116,41,artist,M
205119,30,lawyer,M
205128,31,technician/engineer,M
205131,27,executive/managerial,M
205132,34,sales/marketing,M
205134,33,scientist,M
205135,33,scientist,M
205138,29,self-employed,F
205139,25,scientist,M
205141,29,executive/managerial,F
205142,31,college/grad student,M
205145,29,academic/educator,M
205146,49,scientist,F
205148,30,sales/marketing,M
205150,28,scientist,M
205151,25,sales/marketing,M
205154,30,executive/managerial,M
205157,27,retired,F
205158,25,K-12 student,M
205160,34,college/grad student,M
205161,33,college/grad student,M
205163,27,academic/educator,M
205164,28,self-employed,F
205166,31,college/grad student,M
205168,25,sales/marketing,M
205169,25,scientist,M
205170,25,sales/marketing,M
205173,25,sales/marketing,M
205176,29,executive/managerial,M
205178,27,other or not specified,M
205180,33,sales/marketing,M
205181,27,executive/managerial,M
205182,31,artist,F
205183,28,clerical/admin,M
205184,51,clerical/admin,F
205185,30,executive/managerial,M
205187,51,other or not specified,M
205192,25,executive/managerial,M
205193,28,college/grad student,M
205194,32,artist,M
205196,90,retired,F
205197,32,college/grad student,M
205199,25,college/grad student,M
205200,33,college/grad student,M
205201,34,executive/managerial,M
205203,18,sales/marketing,M
205204,29,college/grad student,F
205205,29,college/grad student,M
205206,33,sales/marketing,M
205207,34,executive/managerial,M
205208,34,executive/managerial,M
205209,25,scientist,F
205213,26,other or not specified,F
205215,37,technician/engineer,M
205217,25,college/grad student,M
205218,25,college/grad student,M
205221,27,executive/managerial,M
205222,33,college/grad student,M
205230,30,sales/marketing,M
205231,26,executive/managerial,M
205233,26,sales/marketing,M
205234,18,college/grad student,F
205235,46,academic/educator,M
205236,27,college/grad student,M
205238,28,other or not specified,M
205239,28,other or not specified,M
205242,29,executive/managerial,F
205243,27,sales/marketing,M
205248,31,college/grad student,M
205249,38,executive/managerial,M
205250,27,scientist,M
205252,30,retired,F
205254,25,college/grad student,M
205255,25,scientist,F
205256,25,executive/managerial,M
205257,22,scientist,M
205258,28,academic/educator,M
205259,27,homemaker,M
205262,29,other or not specified,F
205265,26,scientist,M
205266,34,executive/managerial,F
205267,26,executive/managerial,M
205269,27,homemaker,M
205271,18,K-12 student,M
205272,28,technician/engineer,M
205273,27,executive/managerial,M
205274,34,executive/managerial,M
205275,25,scientist,M
205276,23,K-12 student,M
205278,31,sales/marketing,M
205280,32,executive/managerial,M
205282,26,scientist,M
205284,25,scientist,F
205286,31,college/grad student,M
205287,31,executive/managerial,M
205288,30,college/grad student,M
205290,32,college/grad student,M
205292,26,college/grad student,M
205293,35,executive/managerial,M
205295,22,sales/marketing,M
205296,24,sales/marketing,M
205301,28,sales/marketing,M
205303,26,retired,F
205305,20,customer service,M
205306,28,clerical/admin,M
205307,34,self-employed,F
205308,25,sales/marketing,M
205309,34,other or not specified,M
205310,26,executive/managerial,M
205316,25,doctor/health care,M
205317,27,executive/managerial,M
205319,26,self-employed,M
205321,26,college/grad student,F
205322,34,sales/marketing,M
205324,27,college/grad student,M
205326,25,executive/managerial,M
205328,27,college/grad student,M
205330,66,other or not specified,F
205331,25,sales/marketing,M
205338,29,academic/educator,M
205339,30,scientist,F
205340,34,homemaker,M
205341,28,executive/managerial,M
205343,31,scientist,M
205344,29,college/grad student,M
205346,28,sales/marketing,M
205348,27,tradesman/craftsman,M
205349,30,college/grad student,M
205351,32,college/grad student,M
205354,16,homemaker,M
205355,21,K-12 student,M
205357,33,sales/marketing,F
205359,32,executive/managerial,M
205361,19,sales/marketing,M
205362,8,K-12 student,F
205366,30,scientist,M
205368,29,college/grad student,F
205370,34,academic/educator,M
205372,34,scientist,M
205373,18,homemaker,M
205374,28,other or not specified,M
205376,33,college/grad student,M
205377,28,scientist,M
205378,27,homemaker,M
205382,29,programmer,M
205384,30,college/grad student,M
205385,38,sales/marketing,M
205386,30,college/grad student,F
205388,54,academic/educator,F
205389,29,college/grad student,M
205392,18,scientist,M
205394,31,other or not specified,M
205395,21,K-12 student,M
205396,32,college/grad student,M
205398,29,tradesman/craftsman,M
205400,34,scientist,M
205403,31,college/grad student,M
205405,27,executive/managerial,M
205410,27,artist,M
205412,25,executive/managerial,M
205413,33,executive/managerial,M
205414,25,clerical/admin,M
205415,36,self-employed,F
205416,30,college/grad student,M
205420,24,self-employed,F
205421,32,college/grad student,F
205422,31,scientist,M
205423,20,K-12 student,F
205424,31,executive/managerial,M
205425,26,self-employed,M
205426,25,executive/managerial,F
205431,25,scientist,M
205432,27,other or not specified,M
205433,33,sales/marketing,M
205436,27,academic/educator,F
205439,28,executive/managerial,M
205442,34,artist,F
205443,32,other or not specified,M
205444,25,executive/managerial,M
205448,40,artist,M
205449,31,executive/managerial,M
205451,33,college/grad student,M
205453,31,college/grad student,F
205456,63,executive/managerial,F
205458,34,clerical/admin,M
205460,43,executive/managerial,M
205463,12,K-12 student,M
205465,27,homemaker,M
205469,21,sales/marketing,M
205470,28,college/grad student,M
205473,28,executive/managerial,M
205474,33,other or not specified,M
